equity
9994.630050825499
9976.050744326249
9958.519503560401
9944.750703229038
9912.338388128706
9912.12547807921
9918.52639002205
9949.401696781893
9905.981672127258
9892.55278795274
9905.931481628259
9910.078784464406
9895.066248942367
9904.018263890377
9876.165863260623
9886.816152759548
9875.377021349776
9886.763909114123
9899.738131533068
9919.60994538463
9937.719668153963
9969.529773716651
9891.306446224216
9887.492475144694
9841.946052374524
9867.13199616756
9833.957639424418
9823.302039842449
9821.37343742171
9819.089928136096
9812.671341192317
9799.42698733576
9802.898808021531
9799.357713306315
9814.669729904748
9797.923640792496
9806.614961646332
9826.116701577546
9831.354541683819
9823.799137961465
9811.30222034105
9820.32279253734
9803.292991550683
9802.850139027583
9823.27155656375
9813.584357786005
9832.181243999034
9849.548342027141
9871.494736666653
9852.690624975108
9845.106722325412
9844.5603581074
9830.989075408821
9830.366447486364
9834.956831301035
9814.831541022
9790.83495126709
9788.216627086409
9793.83840364723
9784.557293148644
9787.457278058439
9779.295093722549
9779.295093722549
9805.479872185966
9831.818603737342
9838.599827327715
9873.719350682908
9857.079663673001
9846.015082570279
9835.640101985813
9819.527863721045
9800.416728618624
9803.135959195903
9789.533170889767
9809.775368723971
9809.367386736913
9806.857639206812
9747.179921669775
9759.002800879387
9797.474918417187
9777.984289268963
9777.852723692393
9787.069523125007
9765.27919978906
9750.987213183538
9706.914547300636
9708.54920453282
9714.734869629194
9726.364703773965
9717.15705615562
9708.587213234438
9718.056923073156
9732.110841412303
9789.020157606767
9713.80461483461
9708.355296337759
9727.74728802327
9745.632978175052
9710.81721172594
9710.910114358248
9667.581481943029
9678.861700878115
9664.505625469454
9651.036698833119
9666.852031597977
9671.897013152402
9666.552451015063
9697.742121770429
9691.182616757034
9691.1128230559
9672.507178017451
9711.352816821836
9719.641158881217
9728.10960134282
9725.682825487263
9736.519817109798
9708.594233398248
9774.904062272255
9775.790307673897
9758.295547139422
9752.966701501453
9795.0285444729
9813.89184320394
9765.594115763291
9790.6151973437
9809.037470514466
9804.482101971464
9820.749293925941
9795.557093722975
9782.054354410815
9755.616442061586
9765.710550104319
9795.190894225118
9827.379413674456
9838.624588096654
9894.505967077312
9877.07920792454
9901.466565606597
9866.69296970729
9859.213334861644
9898.662850849914
9934.286196470694
9980.117562529298
10061.34996130858
10011.871561310254
10025.012825921765
10067.526034149068
10021.683644310291
10031.639955100896
10030.67261839094
9985.965677909719
10010.016810296576
10019.798577901147
10004.235685281894
10016.658017833906
10011.704780670158
10074.634807438222
10087.793817386135
10062.717491809039
10029.055315538082
10126.37667982886
10110.703861115417
10111.023733371245
10065.755817328365
10161.052860369009
10208.35431588265
10170.996961802795
10187.85848037403
10176.431689204548
10168.13586573662
10185.15919999483
10198.902638962958
10185.017160940377
10187.330633644278
10177.490947774028
10197.331854125476
10194.797782674825
10168.730961434701
10153.115833519601
10186.827372701215
10174.950981975659
10180.190762247477
10201.370345982996
10196.36111697503
10182.587317159401
10196.902152286915
10183.623296693548
10211.859961546388
10277.371279657014
10297.015251078055
10318.259993521464
10322.354814433555
10292.050774694477
10320.071173933326
10330.78072701719
10302.03533951693
10286.86030518485
10251.96410591095
10222.070806858126
10248.913034903975
10226.111440001132
10217.506510690026
10212.644539124232
10209.663830190644
10215.971864084
