,open,high,low,close,volume,number_of_trades,RSI_14,BBL_20_2.0_2.0,BBM_20_2.0_2.0,BBU_20_2.0_2.0,BBB_20_2.0_2.0,BBP_20_2.0_2.0
1368,8237.28,8256.77,8228.72,8249.61,1.189958,224,59.867058442565934,8156.97016912765,8213.4625,8269.95483087235,1.3756033067016515,0.8199328071776658
1369,8249.61,8274.39,8231.31,8274.39,2.099469,210,65.0500767863673,8161.207203355652,8218.967499999999,8276.727796644345,1.405536562697114,0.9797629446162592
1370,8275.63,8294.04,8249.13,8250.64,2.197818,222,57.398836553944626,8166.574435875998,8222.599,8278.623564124002,1.3626972232016217,0.750256297736963
1371,8250.64,8261.77,8232.1,8239.39,1.615769,105,54.14980087640715,8171.696073602482,8225.305,8278.91392639752,1.3035121833784558,0.631368047697469
1372,8240.27,8244.67,8193.89,8208.31,3.446168,159,46.344913544183626,8174.0547942131225,8226.088500000002,8278.12220578688,1.2650898610409727,0.3291636187434021
1373,8205.84,8224.75,8205.84,8217.14,2.481615,137,48.6111391471852,8176.204067155103,8226.9555,8277.706932844896,1.2337840613066766,0.4032982967200384
1374,8220.42,8220.42,8207.6,8209.63,1.584144,94,46.80060136078119,8179.152599187265,8227.8575,8276.562400812734,1.1839023904518193,0.3128781734913773
1375,8208.76,8223.64,8193.26,8193.26,1.387752,108,43.03776820064717,8176.143164392175,8226.872000000001,8277.600835607827,1.2332472319449266,0.16870913162832826
1376,8193.26,8198.37,8162.71,8195.56,6.253819,208,43.7224091428774,8174.5904069667495,8226.3785,8278.166593033251,1.2590739177209214,0.20245573649319734
1377,8194.47,8209.11,8191.38,8209.11,2.197225,80,47.70982991622908,8175.017676301489,8226.546,8278.07432369851,1.2527328893197953,0.33081149600347787
1378,8209.11,8216.1,8187.61,8207.26,3.692593,129,47.21792564922183,8177.563642182925,8227.322,8277.080357817076,1.2095881944835913,0.2984057263932086
1379,8208.38,8217.65,8191.26,8196.27,2.751211,57,44.29613431731854,8177.253527420222,8227.2345,8277.215472579779,1.2150127136835254,0.19023712023035225
1380,8197.58,8204.53,8188.39,8193.12,0.878753,56,43.46592282355233,8173.762014709203,8225.935500000001,8278.108985290799,1.268511898514108,0.18551554666994877
1381,8197.17,8204.53,8189.65,8204.41,0.42219,28,47.27981090916221,8173.363642454872,8225.782500000001,8278.201357545131,1.2745014239102337,0.29613729675812417
1382,8203.1,8203.1,8194.59,8198.8,0.153664,20,45.63246365322464,8171.117611554644,8224.8235,8278.529388445357,1.3059462843271061,0.25772209758266024
1383,8190.43,8197.2,8178.42,8185.34,1.780087,70,41.863580464289406,8166.283142997963,8221.809000000001,8277.334857002039,1.3506968357459483,0.17160344775351652
1384,8190.97,8192.54,8180.61,8183.69,0.421215,47,41.412047941874796,8163.417310197557,8217.831,8272.244689802445,1.3242834953029325,0.18628299124765882
1385,8183.88,8186.82,8157.47,8167.22,5.795278,339,37.10944327054905,8158.802709626671,8212.942000000001,8267.081290373331,1.3183896921061993,0.0777373541035196
1386,8167.22,8167.22,8083.12,8092.68,14.099602,522,24.634683408740372,8130.646956000477,8205.7445,8280.842043999524,1.830365154545663,-0.2527842721508817
1387,8093.56,8122.52,8084.57,8119.88,2.461778,129,33.428909477228856,8117.271205869747,8199.7855,8282.299794130253,2.0125964058511747,0.0158081345647515
1388,8119.88,8119.88,8100.1,8110.16,3.285976,151,31.992252897447614,8104.651872607122,8192.813,8280.974127392878,2.152157687301734,0.031238980011745496
1389,8101.98,8102.39,8093.82,8093.82,1.485475,149,29.682814877833387,8093.8332188059685,8183.7845,8273.735781194031,2.1982807879174056,-7.34775858293594e-05
1390,8093.3,8102.21,8083.51,8101.79,2.088057,116,32.2517350947254,8085.059926219263,8176.342,8267.624073780737,2.232834041940441,0.09163942649311156
1391,8101.79,8102.83,8058.58,8068.65,3.503466,263,27.717338241443414,8069.670945714266,8167.804999999999,8265.939054285733,2.4029480205693776,-0.005201791170747759
1392,8069.74,8074.2,8000.72,8021.9,8.928792,550,22.83913501071188,8042.722430496126,8158.4845,8274.246569503874,2.837832676004314,-0.08993632623089054
1393,8015.04,8031.05,8007.69,8017.72,10.381134,397,22.458534702835387,8020.336131560671,8148.5135,8276.69086843933,3.1460307070566738,-0.010205122762794179
1394,8015.96,8031.05,8002.7,8030.07,3.389201,256,26.36299455590392,8004.416545861799,8139.5355,8274.6544541382,3.320065478876551,0.09492914706830136
1395,8030.07,8041.48,8022.37,8025.4,4.261862,202,25.833280945905003,7989.384279315579,8131.1425,8272.90072068442,3.4867971059274976,0.12703221199636142
1396,8028.53,8044.28,8024.59,8029.03,1.77652,121,27.06011519752906,7977.471506373982,8122.816,8268.160493626017,3.5786725595167375,0.17736651846846505
1397,8025.87,8038.12,8022.12,8026.97,2.209931,442,26.789293556702,7968.305817539952,8113.709,8259.112182460049,3.5841359964979853,0.20172936199717348
1398,8030.35,8033.88,8010.29,8022.06,5.064412,337,26.118331277774086,7960.550129385085,8104.4490000000005,8248.347870614916,3.5511080547219365,0.21372603673701052
1399,8026.06,8033.72,8024.96,8028.82,3.162284,731,28.76371098806904,7955.218693344393,8096.0765,8236.934306655607,3.479656019940201,0.2612610135111643
1400,8029.72,8031.27,8001.41,8002.42,5.013796,1602,24.999118798477063,7947.537408689375,8086.541500000001,8225.545591310627,3.437912024828559,0.1974135825541323
1401,8002.42,8009.03,7939.42,7952.13,14.026216,1431,19.70770749836581,7934.1748156079675,8073.9275,8213.680184392033,3.4618265866774935,0.06423913955622103
1402,7950.97,7969.63,7928.24,7966.92,7.073413,1221,24.752138693796024,7927.82432766145,8062.333500000001,8196.842672338551,3.33673054677161,0.1453271611847728
1403,7968.4,7971.75,7954.15,7963.13,4.617144,738,24.33030466453059,7922.9287009756445,8051.223000000001,8179.517299024357,3.1869518214650467,0.1566760928976412
1404,7964.48,7967.77,7949.12,7952.05,7.150576,1328,23.091328274246795,7920.179751158442,8039.641,8159.102248841557,2.9718055530478984,0.13339157739690158
1405,7952.28,7957.74,7917.12,7953.59,4.813046,319,23.673108163627425,7919.76755225829,8028.959500000001,8138.151447741711,2.719952635001097,0.1548761078139
1406,7950.97,7969.91,7936.2,7965.24,3.975862,322,28.10387374264984,7914.181332205728,8022.587500000001,8130.993667794273,2.702523787849562,0.2354970608829578
1407,7963.52,7975.97,7959.55,7966.84,2.670104,315,28.715903566220593,7914.10484165564,8014.9355,8115.76615834436,2.51606911482594,0.26150359032794274
1408,7966.86,7978.44,7963.68,7976.21,0.982918,168,32.34795757738216,7916.670099717432,8008.237999999999,8099.805900282567,2.2868426308650487,0.3251133863440962
1409,7977.7,7978.71,7953.64,7954.57,0.563029,97,28.70972074483255,7916.1580219318275,8001.275499999999,8086.39297806817,2.1275977328407527,0.225640954948217
1410,7954.79,7978.97,7948.17,7978.5,1.28578,213,37.13053335294799,7923.926707557204,7995.110999999999,8066.295292442794,1.7806955386309131,0.38332397899896287
1411,7977.79,7980.77,7968.99,7975.46,0.767401,154,36.540049017522854,7927.8530721481,7990.4515,8053.0499278519,1.5668308067923307,0.38025657740584073
1412,7969.92,7994.24,7969.92,7991.5,1.140363,172,41.7992663308399,7928.096852228112,7988.931500000001,8049.766147771889,1.522973323075526,0.5211105027650565
1413,7992.38,7997.15,7980.5,7987.9,1.199436,147,40.97842453523004,7928.134189169982,7987.440500000001,8046.746810830019,1.4849891108426647,0.5038739553478214
1414,7990.03,8007.02,7987.68,8004.62,0.699222,80,46.257159695678205,7929.688178320938,7986.168,8042.647821679061,1.4144411106568604,0.6633503740933453
1415,8007.7,8007.97,7994.01,7998.93,0.544806,65,44.78907259660984,7931.059265291131,7984.844500000001,8038.629734708871,1.3471830217575336,0.6309420705909486
1416,7997.24,8000.17,7980.0,7983.97,3.252133,132,41.09608911761042,7932.986893560105,7982.591500000002,8032.196106439899,1.2428196141540497,0.5138948789127904
1417,7983.06,7985.54,7950.02,7959.79,1.437082,81,35.938210377783214,7933.3201574895775,7979.232500000002,8025.144842510426,1.1507959571406,0.28826499654654414
